DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4655806;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;158,357753031998
4655808;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;144,002170795267
4655808;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;144,002170795267
4655808;1;3;1;50;17; ; ;3;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;144,002170795267
4655808;1;4;1;50;17; ; ;2;6;JUGAR FUTBOL;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;144,002170795267
4655808;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;144,002170795267
4656290;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;164,431904531608
4656290;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;164,431904531608
4656290;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;164,431904531608
4656291;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;140,956789462845
4656291;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;140,956789462845
4656292;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;258,790282676967
4656292;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;258,790282676967
4656292;1;3;1;50;23; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;258,790282676967
4656292;2;1;2;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;258,790282676967
4656292;2;2;2;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;258,790282676967
4656293;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;191,20320014454
4656293;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;191,20320014454
4656293;2;1;2;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;191,20320014454
4656293;2;2;2;50;23;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;191,20320014454
4656294;1;1;1;50;23; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;188,943488472095
4656294;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;188,943488472095
4656294;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;188,943488472095
4656294;1;4;1;50;23; ; ;4;4; ;2;2;2;2;1;9; ; ; ; ; ; ;06;1;23;188,943488472095
4656294;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;188,943488472095
4656295;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;117,082819039336
4656295;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;117,082819039336
4656295;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;117,082819039336
4656296;1;1;1;50;23; ; ;1;6;ES TRABAJADOR SIN REMUNERACION DE EMPRESAS DE OTROS HOGARES;2;2;1; ; ; ; ; ; ; ; ; ;06;1;23;142,40799494149
4656297;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656297;1;2;1;50;23;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;141,820536856405
4656298;1;1;1;50;23; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;126,607512207094
4656298;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;126,607512207094
4656298;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;126,607512207094
4656299;1;1;1;50;23; ; ;1;6;ES PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;142,851388218477
4656299;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;142,851388218477
4656299;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;142,851388218477
4656299;1;4;1;50;23; ; ;2;6;DESCANSANDO EN EL HOGAR POR VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;142,851388218477
4656299;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;142,851388218477
4656300;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;158,629914087452
4656300;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;158,629914087452
4656300;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;158,629914087452
4656301;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;175,46124818392
4656301;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;175,46124818392
4656301;1;3;1;50;23; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;175,46124818392
4656301;1;4;1;50;23; ; ;4;6;ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;175,46124818392
4656302;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;115,631613560691
4656302;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;115,631613560691
4656302;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;115,631613560691
4656302;1;4;1;50;23; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;1;23;115,631613560691
4656303;1;1;1;50;23;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;144,868094916786
4656303;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;144,868094916786
4656303;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;144,868094916786
4656304;1;1;1;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;143,877935291274
4656304;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;143,877935291274
4656304;1;3;1;50;23;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;143,877935291274
4656304;1;4;1;50;23; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;143,877935291274
4656304;1;5;1;50;23; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;143,877935291274
4656305;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656305;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656305;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656305;1;4;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656306;1;1;1;50;23; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;150,973949044489
4656306;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;150,973949044489
4656307;1;1;1;50;23; ; ;1;4; ;2;2;2;2;1;3; ;2; ;2; ; ;06;1;23;203,630304269588
4656307;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;203,630304269588
4656308;1;1;1;50;23; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656308;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656308;1;3;1;50;23; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656308;1;4;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;195,003100933321
4656309;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;158,629914087452
4656309;1;2;1;50;23; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;1;23;158,629914087452
4656309;1;3;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;158,629914087452
4656310;1;1;1;50;23; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;97,5259587231424
4656310;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;97,5259587231424
4656310;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;97,5259587231424
4656310;1;4;1;50;23; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;97,5259587231424
4656310;1;6;1;50;23;2; ;6;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;97,5259587231424
4656310;2;1;2;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;97,5259587231424
4656311;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;154,783771632196
4656311;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;154,783771632196
4656311;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;154,783771632196
4656312;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;1;4;1;50;23; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;1;5;1;50;23; ; ;5;6;VIENDO TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;1;6;1;50;23; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;2;1;2;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;2;2;2;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;2;3;2;50;23; ; ;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;2;4;2;50;23; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656312;2;5;2;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;189,85784940114
4656313;1;1;1;50;23; ; ;2;6;ESTABA DE VIAJE;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;121,941145565261
4656313;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;121,941145565261
4656313;1;3;1;50;23; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;121,941145565261
4656313;1;4;1;50;23; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;121,941145565261
4656314;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;191,156958478065
4656314;1;2;1;50;23; ; ;2;6;ESTABA ENFERMA;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;191,156958478065
4656314;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;191,156958478065
4656314;1;4;1;50;23; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;191,156958478065
4656315;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,23497711084
4656315;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,23497711084
4656316;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656316;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656317;1;1;1;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;180,736639252401
4656317;1;2;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;180,736639252401
4656317;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;180,736639252401
4656318;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656318;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656319;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656319;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656320;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;140,956789462845
4656320;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;140,956789462845
4656321;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;105,026995893963
4656321;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;105,026995893963
4656321;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;105,026995893963
4656321;1;4;1;50;23; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;105,026995893963
4656321;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;105,026995893963
4656322;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;128,058717685739
4656322;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;128,058717685739
4656323;1;1;1;50;23; ; ;1;6;DESCANSANDO EN EL HOGAR POR LA EDAD;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;118,667453628297
4656323;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;118,667453628297
4656323;1;3;1;50;23; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;118,667453628297
4656323;1;4;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;118,667453628297
4656323;1;7;1;50;23; ; ;7;6;ES PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;118,667453628297
4656323;1;8;1;50;23; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;118,667453628297
4656324;1;1;1;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;107,948141722391
4656324;1;2;1;50;23; ; ;2;6;ESTA ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;107,948141722391
4656324;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;107,948141722391
4656324;1;4;1;50;23;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;107,948141722391
4656324;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;107,948141722391
4656324;1;7;1;50;23; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;107,948141722391
4656324;1;8;1;50;23; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;107,948141722391
4656324;2;1;2;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;107,948141722391
4656325;1;1;1;50;23; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;154,446233090453
4656325;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;154,446233090453
4656325;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;154,446233090453
4656325;1;4;1;50;23;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;154,446233090453
4656325;1;5;1;50;23; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;154,446233090453
4656326;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;168,896993212438
4656326;1;4;1;50;23; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;168,896993212438
4656326;1;5;1;50;23; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;168,896993212438
4656326;1;6;1;50;23; ; ;6;6;PRACTICAR DEPORTE;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;168,896993212438
4656327;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;148,579012067877
4656328;1;1;1;50;23; ; ;1;6;EN EL TALLER REPARANDO EL VEHICULO CON EL QUE TRABAJA;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;143,416889438141
4656328;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;143,416889438141
4656328;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;143,416889438141
4656328;1;4;1;50;23; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;143,416889438141
4656329;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,281218777316
4656329;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,281218777316
4656330;1;1;1;50;23; ; ;1;6;VIENDO TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;144,868094916786
4656330;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;144,868094916786
4656330;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;144,868094916786
4656331;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656331;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656332;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;158,629914087452
4656332;1;2;1;50;23;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;158,629914087452
4656332;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;158,629914087452
4656333;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;147,127806589232
4656333;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;147,127806589232
4656334;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,65249975699
4656334;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,65249975699
4656335;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;159,660765449524
4656335;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;159,660765449524
4656335;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;159,660765449524
4656335;1;4;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;159,660765449524
4656335;1;5;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;159,660765449524
4656335;1;6;1;50;23; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;159,660765449524
4656336;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;167,783326275536
4656336;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;167,783326275536
4656336;1;3;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;167,783326275536
4656337;1;1;1;50;23; ; ;1;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;124,173282862635
4656337;1;2;1;50;23; ; ;2;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;124,173282862635
4656337;1;3;1;50;23; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;124,173282862635
4656337;1;4;1;50;23; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;124,173282862635
4656337;1;5;1;50;23;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;124,173282862635
4656338;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,281218777316
4656338;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;156,281218777316
4656339;1;1;1;50;23; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;131,380768860745
4656339;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;131,380768860745
4656339;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;131,380768860745
4656339;1;4;1;50;23; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;131,380768860745
4656339;1;6;1;50;23; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;131,380768860745
4656339;1;7;1;50;23; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;131,380768860745
4656340;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;145,666679311661
4656340;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;145,666679311661
4656341;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,885699855089
4656341;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,885699855089
4656341;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;141,885699855089
4656342;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656342;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;137,974394401148
4656343;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656343;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656344;1;1;1;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;158,651870952873
4656344;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;158,651870952873
4656344;1;3;1;50;23; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;1;23;158,651870952873
4656345;1;1;1;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;136,151907942829
4656345;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;136,151907942829
4656345;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;136,151907942829
4656346;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656346;1;2;1;50;23; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;1;23;141,820536856405
4656347;1;1;1;50;23; ; ;1;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;160,081119566097
4656347;1;2;1;50;23; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;160,081119566097
4656348;1;1;1;50;23; ; ;1;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;208,898281634568
4656348;1;2;1;50;23; ; ;2;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;23;208,898281634568
4656348;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;208,898281634568
4656348;1;6;1;50;23; ; ;6;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;1;23;208,898281634568
4656348;1;7;1;50;23; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;208,898281634568
4656349;1;1;1;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;145,259078464438
4656349;1;2;1;50;23;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;145,259078464438
4656349;1;3;1;50;23; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;23;145,259078464438
4656350;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;114,573187823548
4656350;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;114,573187823548
4656350;1;4;1;50;23;6; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;114,573187823548
4656351;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656351;1;2;1;50;23; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;23;141,820536856405
4656352;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;161,578566711218
4656353;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;179,836317950486
4656353;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;179,836317950486
4656353;1;3;1;50;23;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;23;179,836317950486
4656353;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;179,836317950486
