DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4657119;1;4;1;70;50;3;50;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;95;95;45;1;1;4521;06;50;128,73483263598
4657120;1;2;1;70;50;32;82;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;53;53;55;1;2;5521;06;50;210,407641735438
4657144;1;1;1;70;50;24;48;3; ;2;104;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;3; ;58;58;95;1;2;9500;06;50;246,012078467336
4657149;1;3;1;70;50;18;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;95; ; ;1;2; ;06;50;142,11159822293
4657152;1;2;1;70;50;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;4521;06;50;261,843596142608
4657153;1;2;1;70;50;8;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;1;4521;06;50;477,219782484411
4657156;1;5;1;70;50;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;95;45;1;1;4521;06;50;210,366738043746
4657159;1;3;1;70;50;24;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;781242;2; ;45;39;52;1;2;5231;06;50;226,198255719017
4657171;1;4;1;70;50;24;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5234;06;50;273,759466491378
4657223;1;3;1;70;52;240;48;1; ;2;4;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;1;690000;1000000;1;2;21;39;75;1;2;7512;06;52;129,320815215972
4657225;1;2;1;70;52;52;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;03; ; ;1;2; ;06;52;136,66623998288
4657227;1;3;1;70;52;4;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;45;52;1;1;5233;06;52;247,723869647719
4657228;1;8;1;70;52;8;28;1; ;2;156;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;1;5234;06;52;177,384701470642
4657239;1;2;1;70;52;24;48;4; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;75;1;2;7512;06;52;239,798475554173
4657239;1;3;1;70;52;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1; ;06;52;239,798475554173
4657240;1;5;1;70;52;24;48;2; ;2;24;2; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1500000;1;1;34;34;75;1;2;7512;06;52;131,710582326384
4657250;1;2;1;70;52;20;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;08;45;52;1;2;5233;06;52;199,686082944104
4657252;1;2;1;70;52;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;40;51;1;2;5127;06;52;282,12171560153
4657252;2;1;2;70;52;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;800000;2; ;45;45;52;1;1;5239;06;52;282,12171560153
4657265;1;3;1;70;52;20;48;1; ;2;3;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;100000;800000;2; ;98;98;85;1;2;8519;06;52;281,396919670609
4657269;1;2;1;70;52;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;2; ;11;11;65;1;1;6519;06;52;173,884709511649
4657278;1;2;1;70;52;20;48;4; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;41;45;52;1;2;5235;06;52;213,739042182979
4657284;1;6;1;70;52;40;40;1; ;2;40;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;45;15;1;2;1551;06;52;282,707808075484
4657336;1;4;1;70;54;24;48;4; ;2;24;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;79;18;1;2;1810;06;54;449,152696483219
4657341;1;5;1;70;54;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;02; ; ;1;1; ;06;54;524,383291476609
4657342;1;3;1;70;54;2;48;1; ;2;2;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;1;1000000;2500000;1;1;02;13;80;1;1;8060;06;54;377,97408952159
4657345;1;1;1;70;54;40;60;4; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;53;55;1;2;5521;06;54;546,342734366498
4657359;1;5;1;70;54;3;48;4; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;03;03;72;1;1;7220;06;54;358,934881796363
4657362;1;2;1;70;54;4;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781500;2; ;33;32;74;1;1;7411;06;54;291,692886276618
4657364;1;2;1;70;54;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;2; ;06;54;455,406195735303
4657366;1;1;1;70;54;3;56;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;4521;06;54;381,910700963474
4657369;1;3;1;70;54;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;05; ; ;1;2; ;06;54;463,09880493723
4657385;2;2;2;70;54;32;48;1; ;2;500;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;85;1;2;8512;06;54;485,221269623887
4657394;1;1;1;70;54;20;45;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;2;5521;06;54;426,59286233613
4657398;1;2;1;70;54;24;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;53;55;1;2;5521;06;54;533,55297628073
4657406;1;2;1;70;54;3;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;600000;2; ;77;53;55;1;1;5522;06;54;558,067352257469
4657408;1;1;1;70;54;4;48;1; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;80000;700000;2; ;84;79;18;1;1;1810;06;54;481,505799095078
4657416;1;2;1;70;54;12;45;4; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;650000;2; ;53;54;95;1;1;9500;06;54;464,833905158791
4657426;1;3;1;70;54;24;48;1; ;2;25;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;75;1;2;7522;06;54;468,304105601913
4657427;1;3;1;70;54;3;50;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;750000;2; ;79;79;18;1;1;1810;06;54;446,693160643529
4657435;1;2;1;70;54;2;48;1; ;2;8;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;38;51;1;1;5125;06;54;422,656250894247
4657449;1;2;1;70;54;26;48;1; ;2;150;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;99;54;95;1;2;9500;06;54;351,918363914872
4657461;1;8;1;70;54;3;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781500;2; ;33;45;92;1;1;9242;06;54;249,223291352981
4657536;1;2;1;70;66;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;45;52;1;2;5233;06;66;330,697773546717
4657547;1;5;1;70;66;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;45;52;1;1;5233;06;66;376,518064934074
4657556;1;2;1;70;66;16;48;4; ;2;20;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;93;93;45;1;2;4552;06;66;477,616252958111
4657558;1;2;1;70;66;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;38;74;1;2;7499;06;66;282,779160816813
4657560;1;2;1;70;66;12;48;1; ;2;150;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;80;80;19;1;1;1931;06;66;340,670926433322
4657588;1;3;1;70;66;2;48;2; ;2;52;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;12;12;74;1;1;7411;06;66;285,968623941222
4657592;1;3;1;70;66;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;16; ; ;1;2; ;06;66;335,484766844484
4657596;1;3;1;70;66;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;51;1;2;5135;06;66;340,670926433322
4657602;1;1;1;70;66;4;48;4; ;2;4;5; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;95;95;45;1;1;4521;06;66;333,415481724881
4657610;1;1;1;70;66;24;48;1; ;2;72;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;45;52;1;2;5233;06;66;386,548733588042
4657614;1;1;1;70;66;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;781242;2; ;77;77;15;1;1;1551;06;66;338,332873450987
4657614;1;3;1;70;66;8;24;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;500000;781242;2; ;53;36;60;1;1;6021;06;66;338,332873450987
4657645;1;2;1;70;68;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;1;4521;06;68;569,474567234193
4657649;1;6;1;70;68;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781200; ; ;45; ; ;1;1; ;06;68;478,711783292094
4657654;1;2;1;70;68;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2; ;06;68;438,191785510843
4657661;1;2;1;70;68;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5211;06;68;430,695191940604
4657667;1;2;1;70;68;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1500000;1000000;2; ;95;97;15;1;1;1543;06;68;480,74826159347
4657667;1;3;1;70;68;8;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;45;36;1;1;3611;06;68;480,74826159347
4657667;1;4;1;70;68;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;420000;781200;2; ;45;55;45;1;1;4521;06;68;480,74826159347
4657669;1;9;1;70;68;3;48;2; ;2;8;1; ;3;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;13;50;55;1;1;5530;06;68;477,367133928428
4657673;1;4;1;70;68;16;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;33;38;64;1;2;6422;06;68;522,760257134127
4657674;1;3;1;70;68;8;48;1; ;2;8;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;4521;06;68;556,517874398435
4657676;1;3;1;70;68;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;95;90;25;1;1;2529;06;68;563,027585522378
4657676;1;4;1;70;68;12;48;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;95;83;28;1;1;2899;06;68;563,027585522378
4657678;1;2;1;70;68;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;1;782000;850000;2; ;32;32;63;1;1;6310;06;68;421,217662491827
4657678;1;3;1;70;68;4;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;59; ; ;1;1; ;06;68;421,217662491827
4657683;1;3;1;70;68;24;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;2;8519;06;68;478,651147408667
4657690;3;1;3;70;68;10;48;1; ;2;10;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;33;33;45;1;1;4530;06;68;542,128625371889
4657694;1;5;1;70;68;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;55;55;1;2;5511;06;68;423,593538701861
4657698;1;3;1;70;68;28;48;1; ;2;28;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;74;1;2;7411;06;68;636,402921101909
4657701;1;3;1;70;68;8;48;1; ;2;8;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;4521;06;68;537,676647200545
4657703;1;9;1;70;68;3;48;1; ;2;3;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;53;53;55;1;1;5521;06;68;701,938132017729
4657705;2;2;2;70;68;24;48;1; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;20;1;2;2030;06;68;531,968152917043
4657710;1;4;1;70;68;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;93;93;36;1;1;3611;06;68;482,598026270246
4657712;1;3;1;70;68;16;48;1; ;2;24;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;84;50;1;2;5020;06;68;557,439955769803
4657713;1;2;1;70;68;4;48;1; ;2;12;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;57;57;93;1;1;9302;06;68;474,743665782637
4657723;1;2;1;70;68;24;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;13;13;80;1;2;8045;06;68;446,682432513324
4657723;1;3;1;70;68;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781200; ; ;39; ; ;1;2; ;06;68;446,682432513324
4657724;1;3;1;70;68;2;48;1; ;2;2;2; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;1;800000;900000;1;1;15;15;92;1;1;9213;06;68;561,309234475094
4657912;1;3;1;70;73;24;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;13;80;1;2;8041;06;73;225,31126643649
4657915;1;1;1;70;73;24;48;1; ;2;208;1; ;5;2;3; ; ; ; ; ; ; ;1; ; ; ;2; ;789000;3; ;37;37;64;1;2;6412;06;73;212,208287647533
4657915;1;3;1;70;73;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1; ;06;73;212,208287647533
4657926;1;3;1;70;73;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;95; ; ;1;2; ;06;73;253,749646455031
4657927;1;3;1;70;73;6;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;850000;2; ;06;06;85;1;1;8520;06;73;143,560114451894
4657929;1;1;1;70;73;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;2;4521;06;73;212,208287647533
4657933;1;2;1;70;73;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;781242;2; ;58;58;45;1;1;4521;06;73;184,660548327201
4657934;1;2;1;70;73;4;48;1; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;03;03;72;1;1;7250;06;73;225,484553453427
4657938;1;1;1;70;73;24;48;3; ;2;72;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;54;97;15;1;2;1551;06;73;320,853908570312
4657939;1;2;1;70;73;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;79;18;1;1;1810;06;73;235,714758718242
4657940;1;2;1;70;73;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;45; ; ;1;1; ;06;73;311,450260704583
4657943;1;6;1;70;73;48;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;85;52;1;2;5272;06;73;463,852106869373
4657945;1;2;1;70;73;24;40;3; ;2;96;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;41;52;1;2;5219;06;73;333,956887359269
4657953;1;3;1;70;73;24;48;1; ;2;24;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;11;33;51;1;2;5125;06;73;244,60318224064
4657956;1;1;1;70;73;2;48;1; ;2;2;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;1;800000;781242;1;1;85;85;52;1;1;5235;06;73;405,993058422381
4657960;1;2;1;70;73;12;36;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;54;95;1;1;9500;06;73;320,55122620528
4657963;1;1;1;70;73;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;781242;2; ;79;79;18;1;1;1810;06;73;216,422842914093
4657964;1;2;1;70;73;156;48;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;8512;06;73;486,310599186197
4657964;1;3;1;70;73;4;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;53;55;1;1;5530;06;73;486,310599186197
4657965;1;4;1;70;73;15;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;2;5521;06;73;180,445993060641
4657971;1;1;1;70;73;120;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;98;98;60;1;2;6031;06;73;165,636270438306
4657971;1;4;1;70;73;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;39; ; ;1;2; ;06;73;165,636270438306
4657983;1;1;1;70;73;8;40;1; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;54;95;1;1;9500;06;73;253,032292773759
4657983;1;2;1;70;73;1;40;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;900000;2; ;95;95;45;1;1;4521;06;73;253,032292773759
4657989;1;1;1;70;73;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;94;36;1;1;3699;06;73;192,916371843384
4657989;1;2;1;70;73;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;94;36;1;1;3699;06;73;192,916371843384
4657990;1;1;1;70;73;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;98;60;1;2;6042;06;73;376,710632561089
4657994;1;1;1;70;73;20;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;33;65;1;2;6512;06;73;393,587241684416
4657998;1;2;1;70;73;52;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;1200000;2; ;21;55;92;1;2;9249;06;73;247,991180108113
4657998;1;3;1;70;73;60;48;1; ;2;60;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;45;45;52;1;2;5211;06;73;247,991180108113
4658010;1;5;1;70;73;96;40;1; ;2;96;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5233;06;73;351,54205933004
4658023;1;2;1;70;73;24;40;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5233;06;73;342,66242664147
4658038;1;1;1;70;76;3;50;4; ;2;3;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;95;95;45;1;1;4521;06;76;924,014660350634
4658045;1;1;1;70;76;9;48;4; ;2;10;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;39;75;1;1;7512;06;76;1318,24839308492
4658045;1;4;1;70;76;30;60;1; ;2;40;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;2;8045;06;76;1318,24839308492
4658050;1;1;1;70;76;36;48;1; ;2;39;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;55;55;55;1;2;5511;06;76;1228,14532130734
4658050;1;2;1;70;76;3;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;38;74;1;1;7499;06;76;1228,14532130734
4658057;1;1;1;70;76;12;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;1;5521;06;76;996,787807182615
4658509;1;3;1;70;76;1;48;1; ;2;2;1; ;9;2;7; ; ;1; ; ; ; ; ; ; ; ;1;1930000;1200000;1;1;03;03;65;1;1;6596;06;76;1250,41081858106
4658518;1;3;1;70;76;1;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;03;17;92;1;1;9219;06;76;1593,26891403523
4658518;1;6;1;70;76;4;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;33;55;1;1;5521;06;76;1593,26891403523
4658530;1;1;1;70;76;2;48;3; ;2;3;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;781242;2; ;54;53;55;1;1;5521;06;76;1282,64109029395
4658533;1;3;1;70;76;100;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;33; ; ;1;2; ;06;76;1585,69450983279
4658533;1;5;1;70;76;9;40;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;9500;06;76;1585,69450983279
4658536;1;2;1;70;76;4;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;1;5521;06;76;1410,35319245968
4658549;1;3;1;70;76;52;48;1; ;2;52;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;44;70;1;2;7020;06;76;873,694099065795
4658551;1;1;1;70;76;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;85;1;2;8512;06;76;1214,703248458
4658552;1;1;1;70;76;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;53;85;1;2;8512;06;76;1049,30454010148
4658555;1;1;1;70;76;8;50;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;85;85;45;1;1;4542;06;76;1191,03599653878
4658555;1;2;1;70;76;259;50;3; ;2;259;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;54;95;1;2;9500;06;76;1191,03599653878
4658559;1;2;1;70;76;15;50;1; ;2;14;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;92;22;1;2;2233;06;76;1439,2163742261
4658560;1;5;1;70;76;6;48;1; ;2;3;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;79;18;1;1;1810;06;76;997,29486856561
4658565;1;4;1;70;76;2;48;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;45;52;1;1;5233;06;76;869,105752309733
4658575;1;6;1;70;76;2;49;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;900000;2; ;32;32;66;1;1;6602;06;76;569,960509132715
4658577;1;1;1;70;76;2;48;1; ;2;2;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;53;53;85;1;1;8515;06;76;1309,78564062334
