DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4655578;1;1;1;70;1;8;48;1; ;2;8;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;03;03;45;1;1;06;4530;15;105,104857406147;15
4655582;1;6;1;70;1;24;48;1; ;2;24;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;97;15;1;2;06;1581;15;109,380340855463;15
4655582;1;7;1;70;1;20;48;1; ;2;32;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;39;22;1;2;06;2212;15;109,380340855463;15
4655584;1;3;1;70;1;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;2;06;4521;15;140,283645434838;15
4655593;1;2;1;70;1;4;48;1; ;2;4;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;98;781242;1;2;32;32;75;1;1;06;7512;15;134,376977398888;15
4655593;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2;06; ;15;134,376977398888;15
4655599;1;2;1;70;1;4;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;98;60;1;1;06;6031;15;143,343395329943;15
4655600;1;1;1;70;1;259;40;1; ;2;259;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;19;17;80;1;2;06;8050;15;141,325931063744;15
4655639;1;2;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;59; ; ;1;1;06; ;15;126,747044153202;15
4655644;1;2;1;70;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;1000000;2; ;58;13;80;1;1;06;8042;15;143,458873186899;15
4655651;1;2;1;70;1;10;40;1; ;2;10;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;13;13;80;1;1;06;8012;15;100,348279592091;15
4655703;1;3;1;70;1;4;48;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;38;74;1;1;06;7499;17;97,6433857539288;17
4655723;1;2;1;70;1;4;36;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;781242;2; ;12;53;55;1;1;06;5521;17;109,522767795171;17
4655730;1;3;1;70;1;8;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;06;4521;17;192,455705016493;17
4655732;1;2;1;70;1;104;48;1; ;2;104;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;2;06;5521;17;230,272759187129;17
4655735;1;3;1;70;1;52;48;1; ;2;52;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;98;93;45;1;2;06;4552;17;199,215699128093;17
4655737;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2;06; ;17;150,661675644182;17
4655737;1;4;1;70;1;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;39;25;1;1;06;2529;17;150,661675644182;17
4655744;1;2;1;70;1;24;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;34;34;55;1;2;06;5530;17;155,905647247416;17
4655752;1;2;1;70;1;6;48;1; ;2;120;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;19;19;75;1;1;06;7530;17;248,514821148858;17
4655778;1;3;1;70;1;6;48;1; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;52;1;1;06;5235;17;134,39672952899;17
4655781;1;1;1;70;1;3;50;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1300000;781242;2; ;95;95;45;1;1;06;4521;17;175,65927168609;17
4655781;1;3;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;03;03;15;1;2;06;1581;17;175,65927168609;17
4655784;1;1;1;70;1;1;60;4; ;2;52;4; ;2;2;1; ; ; ; ; ; ; ; ;1;YA ESTA PENSIONADO; ;2; ;781242;3; ;53;53;55;1;1;06;5521;17;217,528154966863;17
4655787;1;2;1;70;1;24;48;1; ;2;24;1; ;2;2;7; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;2; ;45;45;52;1;2;06;5239;17;146,353787317165;17
4655789;1;1;1;70;1;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;95;95;45;1;1;06;4521;17;248,514821148858;17
4655791;1;2;1;70;1;8;48;3; ;2;104;4; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;99;50;1;1;06;5020;17;170,010704021852;17
4655792;1;1;1;70;1;24;55;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;06;4521;17;191,747734975355;17
4655802;1;2;1;70;1;3;48;1; ;2;3;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;53;45;92;1;1;06;9242;17;286,553038214331;17
4655804;1;2;1;70;1;8;48;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;13;80;1;1;06;8011;17;248,514821148858;17
4655809;1;1;1;70;1;20;48;1; ;2;20;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;11;33;52;1;2;06;5239;18;47,8891601799835;18
4655815;1;2;1;70;1;4;48;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;800000;2; ;33;39;75;1;1;06;7512;18;54,3035547276232;18
4655818;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;550000;800000;2; ;45;45;52;1;1;06;5235;18;45,3116147308794;18
4655819;1;3;1;70;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;85;85;45;1;1;06;4542;18;108,054724251236;18
4655824;1;2;1;70;1;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;37;98;65;1;2;06;6512;18;105,360733277726;18
4655843;1;3;1;70;1;48;48;2; ;2;56;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;32;75;1;2;06;7523;18;57,1616342752219;18
4655848;1;3;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;44;45;50;1;2;06;5051;18;60,4804932341985;18
4655851;1;2;1;70;1;48;48;2; ;2;96;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;2;06;8012;18;51,6095637541133;18
4655857;1;1;1;70;1;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;03;03;45;1;2;06;4542;18;131,382498190259;18
4655861;1;1;1;70;1;12;48;1; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;84;50;1;1;06;5040;18;103,197554161459;18
4655861;1;2;1;70;1;1;48;1; ;2;1;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;45;52;1;1;06;5233;18;103,197554161459;18
4655870;1;2;1;70;1;2;48;1; ;2;96;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;32;74;1;1;06;7412;18;80,0508771510396;18
4655880;1;2;1;70;1;12;40;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;59;59;85;1;1;06;8532;18;52,5069040035767;18
4655882;1;1;1;70;1;1;33;4; ;2;2;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;54;54;95;1;1;06;9500;18;69,2561948208711;18
4655884;1;4;1;70;1;24;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;98;60;1;2;06;6031;18;80,5306413050905;18
4655893;1;1;1;70;1;8;48;4; ;2;20;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;300000;1;4;54;54;74;1;1;06;7493;18;87,3475738187475;18
4655897;1;2;1;70;1;46;48;1; ;2;86;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;06;5234;18;134,024464586322;18
4655901;1;5;1;70;1;4;48;2; ;2;25;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;05;05;01;1;1;06;0115;18;143,261922458628;18
4655903;1;3;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;06; ;18;45,3116147308794;18
4655913;1;2;1;70;1;12;48;1; ;2;1;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;1;06;5211;18;109,57303684682;18
4655913;1;3;1;70;1;4;48;1; ;2;5;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;1;06;8512;18;109,57303684682;18
4655920;1;4;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;06; ;18;45,3116147308794;18
4655920;1;5;1;70;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;06; ;18;45,3116147308794;18
4655935;1;6;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;02; ; ;1;1;06; ;18;55,4042912277948;18
4655936;1;1;1;70;1;14;48;1; ;2;14;1; ;2;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;810000;2; ;45;32;85;1;2;06;8511;18;69,2561948208711;18
4655941;1;3;1;70;1;24;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;45;52;1;2;06;5234;18;114,192750895533;18
4655947;1;2;1;70;1;28;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;45;45;52;1;2;06;5239;18;53,6285444976092;18
4655947;1;4;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;59;85;1;1;06;8512;18;53,6285444976092;18
4655947;1;6;1;70;1;36;48;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;03;03;92;1;2;06;9242;18;53,6285444976092;18
4655950;1;1;1;70;1;3;48;3; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;500000;2; ;54;53;55;1;1;06;5521;18;101,640329703596;18
4655958;1;2;1;70;1;50;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;57; ; ;1;2;06; ;18;49,4463846378458;18
4655967;1;1;1;70;1;24;48;1; ;2;24;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;1;3000000;781000;2; ;45;98;31;1;2;06;3150;19;150,800628350239;19
4655968;1;2;1;70;1;3;45;4; ;2;3;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;93;95;45;1;1;06;4521;19;128,084919607059;19
4655969;1;1;1;70;1;68;28;1; ;2;90;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;15;1;2;06;1551;19;55,3847324923899;19
4655985;1;3;1;70;1;24;40;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;40;1;2;06;4020;19;178,548538738976;19
4655988;1;1;1;70;1;2;45;3; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;55;55;74;1;1;06;7493;19;65,8495576877141;19
4655988;1;4;1;70;1;2;45;1; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;45;53;55;1;1;06;5521;19;65,8495576877141;19
4655999;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;59;59;85;1;1;06;8511;19;103,973944596322;19
4656000;1;2;1;70;1;2;45;1; ;2;98;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;58;81;36;1;1;06;3611;19;91,2049363031217;19
4656015;1;8;1;70;1;12;45;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;58;53;55;1;1;06;5521;19;96,181158702092;19
4656016;1;6;1;70;1;24;40;1; ;2;24;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;53;55;1;2;06;5521;19;55,3847324923899;19
4656032;2;1;2;70;1;5;44;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;700000;2; ;95;95;45;1;1;06;4521;19;89,4267868037714;19
4656040;1;6;1;70;1;16;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;33;55;1;2;06;5521;19;151,33687202941;19
4656045;1;4;1;70;1;50;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;782000; ; ;45; ; ;1;2;06; ;19;55,3847324923899;19
4656053;1;1;1;70;1;20;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;3; ;98;98;60;1;2;06;6041;19;118,110520669339;19
4656053;1;2;1;70;1;60;40;2; ;2;600;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;39;74;1;2;06;7411;19;118,110520669339;19
4656065;1;1;1;70;1;16;48;2; ;2;16;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;59;59;28;1;2;06;2811;19;131,689867840677;19
4656068;1;4;1;70;1;8;40;1; ;2;15;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;90;22;1;1;06;2234;19;146,438814559053;19
4656070;1;2;1;70;1;48;45;1; ;2;98;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;21;41;52;1;2;06;5239;19;132,272757267672;19
4656086;1;2;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;59; ; ;1;2;06; ;19;121,666325370641;19
4656092;1;2;1;70;1;16;48;1; ;2;16;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;39;39;55;1;2;06;5511;19;116,638453513337;19
4656132;1;3;1;70;1;8;40;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;55;52;1;1;06;5241;20;92,6015659955294;20
4656132;1;4;1;70;1;8;40;1; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;80;1;1;06;8060;20;92,6015659955294;20
4656142;1;4;1;70;1;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;38;38;64;1;1;06;6421;20;267,836305172122;20
4656148;1;1;1;70;1;34;48;1; ;2;76;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;45;45;52;1;2;06;5234;20;207,10890141938;20
4656149;1;2;1;70;1;8;40;1; ;2;8;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;13;13;80;1;1;06;8043;20;226,290313064717;20
4656150;1;3;1;70;1;20;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;95; ; ;1;2;06; ;20;226,290313064717;20
4656151;1;3;1;70;1;32;40;3; ;2;33;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;06;9500;20;237,639544428481;20
4656155;1;2;1;70;1;50;40;1; ;2;50;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;45;1;2;06;4521;20;186,140847259194;20
4656159;1;4;1;70;1;14;48;2; ;2;16;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;58;97;50;1;2;06;5051;20;284,979878276366;20
4656164;1;3;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;45; ; ;1;2;06; ;20;150,319940051019;20
4656168;1;2;1;70;1;40;48;1; ;2;56;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;44;39;85;1;2;06;8512;20;101,308411806517;20
4656173;1;2;1;70;1;24;40;4; ;2;24;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;45;51;1;2;06;5125;20;267,138042021181;20
4656173;1;4;1;70;1;8;40;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;51;1;1;06;5125;20;267,138042021181;20
4656179;1;1;1;70;1;20;48;4; ;2;20;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;93;73;01;1;2;06;0140;20;191,007992393488;20
4656193;1;3;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;03; ; ;1;2;06; ;20;242,919417151887;20
4656197;1;6;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;32; ; ;1;1;06; ;20;237,878996545675;20
4656198;1;1;1;70;1;32;48;1; ;2;36;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;13;13;80;1;2;06;8041;20;149,382224782884;20
4656202;1;1;1;70;1;40;48;1; ;2;70;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;53;55;1;2;06;5529;20;197,031267589211;20
4656212;1;3;1;70;1;96;40;1; ;2;96;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;45;45;50;1;2;06;5030;20;153,790907688576;20
4656216;1;4;1;70;1;8;40;1; ;2;8;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;05;05;85;1;1;06;8511;20;173,225370309029;20
4656218;1;2;1;70;1;4;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;19;32;50;1;1;06;5020;20;220,781506886068;20
4656221;1;5;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;59; ; ;1;2;06; ;20;162,892422244749;20
4656229;1;3;1;70;1;28;40;1; ;2;28;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;02;39;80;1;2;06;8060;20;213,431438221138;20
4656235;1;1;1;70;1;20;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;59;59;85;1;2;06;8511;20;162,849418996085;20
4656236;1;2;1;70;1;20;48;1; ;2;18;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;45;45;52;1;2;06;5234;20;207,807164570322;20
4656240;1;1;1;70;1;12;48;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;39;40;52;1;1;06;5233;20;190,997473731538;20
4656242;1;1;1;70;1;2;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;55;95;1;1;06;9500;20;294,598701072788;20
4656253;1;2;1;70;1;40;48;1; ;2;48;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;21;44;64;1;2;06;6426;20;102,979606203134;20
4656259;1;2;1;70;1;16;48;1; ;2;16;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;03;03;45;1;2;06;4530;20;207,807164570322;20
4656262;1;2;1;70;1;4;48;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;80;1;1;06;8011;20;155,658550953723;20
4656293;2;2;2;70;1;32;44;1; ;2;46;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;2;06;5521;23;191,20320014454;23
4656297;1;2;1;70;1;6;48;1; ;2;70;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;40;40;52;1;1;06;5243;23;141,820536856405;23
4656303;1;1;1;70;1;2;46;5; ;2;3;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;700000;2; ;95;95;45;1;1;06;4521;23;144,868094916786;23
4656304;1;3;1;70;1;24;48;1; ;2;25;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;87;87;28;1;2;06;2811;23;143,877935291274;23
4656310;1;6;1;70;1;37;48;1; ;2;37;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;54;95;1;2;06;9500;23;97,5259587231424;23
4656324;1;4;1;70;1;12;48;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;06;9500;23;107,948141722391;23
4656325;1;4;1;70;1;8;48;1; ;2;8;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;06;5233;23;154,446233090453;23
4656332;1;2;1;70;1;40;48;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;06;5239;23;158,629914087452;23
4656337;1;5;1;70;1;80;48;1; ;2;80;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;13;13;80;1;2;06;8045;23;124,173282862635;23
4656349;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;58;52;1;1;06;5234;23;145,259078464438;23
4656350;1;4;1;70;1;24;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;98;60;1;2;06;6031;23;114,573187823548;23
4656353;1;3;1;70;1;2;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;900000;2; ;87;87;45;1;1;06;4549;23;179,836317950486;23
4656356;1;2;1;70;1;4;48;5; ;2;4;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;800000;2; ;95;95;45;1;1;06;4521;23;173,124338446295;23
4656361;1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;13; ; ;1;1;06; ;23;126,269973665352;23
4656364;1;4;1;70;1;24;48;1; ;2;25;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;85;85;40;1;2;06;4010;23;158,695077086137;23
4656369;1;3;1;70;1;16;48;1; ;2;8;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;32;75;1;2;06;7512;23;132,295843688647;23
4656375;1;2;1;70;1;8;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;59;59;85;1;1;06;8511;23;181,176118763971;23
4656394;1;5;1;70;1;50;48;1; ;2;50;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;13;13;80;1;2;06;8043;23;157,564074646807;23
4656405;1;1;1;70;1;88;48;3; ;2;88;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;06;9500;23;164,315414098582;23
4656405;1;3;1;70;1;35;48;1; ;2;37;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;06;5233;23;164,315414098582;23
4656405;1;5;1;70;1;8;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;97;52;1;1;06;5239;23;164,315414098582;23
4656409;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;32; ; ;1;1;06; ;23;216,018116026788;23
4656418;1;2;1;70;1;4;40;1; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;13;80;1;1;06;8060;23;137,974394401148;23
4656429;1;2;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;02;02;45;1;2;06;4530;23;123,809873690055;23
4656453;1;2;1;70;1;24;60;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;53;55;1;2;06;5521;27;124,079178630352;27
4656453;1;4;1;70;1;4;20;1; ;2;25;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;45;52;1;1;06;5234;27;124,079178630352;27
4656458;1;1;1;70;1;4;60;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;06;4522;27;129,257413997632;27
4656459;1;4;1;70;1;24;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;2;06;9500;27;98,3308542603972;27
4656464;2;1;2;70;1;24;40;2; ;2;24;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;13;31;75;1;2;06;7513;27;32,3143534994081;27
4656465;1;2;1;70;1;24;48;1; ;2;24;4; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;58;95;45;1;2;06;4522;27;32,3143534994081;27
4656466;1;2;1;70;1;12;60;1; ;2;12;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;45;95;45;1;1;06;4521;27;46,6848338639161;27
4656469;1;2;1;70;1;10;48;2; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;13;80;1;1;06;8012;27;32,3143534994081;27
4656473;1;1;1;70;1;12;48;1; ;2;12;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;728000;2; ;58;61;01;1;1;06;0115;27;129,257413997632;27
